"No.","Time","Source","Destination","Protocol","Length","Info"
"4009","21.309392396","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=3940593 Ack=3411 Win=24576 Len=1368 TSval=81945843 TSecr=1864146113"
"4010","21.309392487","104.26.10.104","172.21.0.134","TCP","2802","[TCP Previous segment not captured] 443  >  44548 [PSH, ACK] Seq=3959745 Ack=3411 Win=24576 Len=2736 TSval=81945845 TSecr=1864146113 [TCP segment of a reassembled PDU], Continuation Data"
"4011","21.309392577","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4012","21.309522746","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4013","21.310090029","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4014","21.310456099","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4016","21.310851102","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4018","21.339705504","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4019","21.340412601","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4020","21.340412901","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4021","21.340412988","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4022","21.340413082","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4023","21.340493008","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4024","21.340625096","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4026","21.341643277","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4028","21.371377972","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=3918705 Ack=3411 Win=24576 Len=1368 TSval=81945897 TSecr=1864146174"
"4030","21.371987483","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=3957009 Ack=3411 Win=24576 Len=2736 TSval=81945898 TSecr=1864146175"
"4032","21.371987722","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=3969321 Ack=3411 Win=24576 Len=2736 TSval=81945901 TSecr=1864146176"
"4033","21.371987818","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=3972057 Ack=3411 Win=24576 Len=2736 TSval=81945904 TSecr=1864146176"
"4034","21.371987909","104.26.10.104","172.21.0.134","TLSv1.3","2802","[TCP Previous segment not captured] , Continuation Data"
"4035","21.372088819","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4040","21.373029473","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4042","21.373295818","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4044","21.376768144","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4046","21.402325822","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [PSH, ACK] Seq=4025409 Ack=3411 Win=24576 Len=1368 TSval=81945932 TSecr=1864146207 [TCP segment of a reassembled PDU]"
"4047","21.402971389","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=4026777 Ack=3411 Win=24576 Len=2736 TSval=81945936 TSecr=1864146207 [TCP segment of a reassembled PDU]"
"4048","21.402971743","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=4029513 Ack=3411 Win=24576 Len=2736 TSval=81945941 TSecr=1864146207 [TCP segment of a reassembled PDU]"
"4049","21.402971877","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=4032249 Ack=3411 Win=24576 Len=2736 TSval=81945945 TSecr=1864146207 [TCP segment of a reassembled PDU]"
"4050","21.402972044","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=4034985 Ack=3411 Win=24576 Len=2736 TSval=81945950 TSecr=1864146207 [TCP segment of a reassembled PDU]"
"4051","21.403040838","104.26.10.104","172.21.0.134","TCP","2802","443  >  44548 [PSH, ACK] Seq=4037721 Ack=3411 Win=24576 Len=2736 TSval=81945954 TSecr=1864146207 [TCP segment of a reassembled PDU]"
"4052","21.403237988","104.26.10.104","172.21.0.134","SSLv2","1434","Encrypted Data, Continuation Data"
"4054","21.403965714","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4056","21.407938933","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Fast Retransmission] , Continuation Data"
"4058","21.433876437","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=3995313 Ack=3411 Win=24576 Len=1368 TSval=81945963 TSecr=1864146236"
"4060","21.434512072","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=3996681 Ack=3411 Win=24576 Len=2736 TSval=81945966 TSecr=1864146237"
"4062","21.434512423","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4007625 Ack=3411 Win=24576 Len=2736 TSval=81945970 TSecr=1864146242"
"4064","21.434512514","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4010361 Ack=3411 Win=24576 Len=2736 TSval=81945973 TSecr=1864146242"
"4066","21.434512607","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4013097 Ack=3411 Win=24576 Len=2736 TSval=81945976 TSecr=1864146242"
"4067","21.434692745","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4015833 Ack=3411 Win=24576 Len=2736 TSval=81945980 TSecr=1864146242"
"4070","21.435573434","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4018569 Ack=3411 Win=24576 Len=1368 TSval=81945983 TSecr=1864146242"
"4072","21.435929175","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4019937 Ack=3411 Win=24576 Len=1368 TSval=81945983 TSecr=1864146242"
"4074","21.464753550","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4076","21.465386050","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4078","21.465386388","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4079","21.465386479","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4080","21.465386570","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4081","21.465386660","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4082","21.465505636","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4083","21.465760512","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4084","21.466396547","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4086","21.466638964","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4088","21.496304578","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4089","21.496974195","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4090","21.496974548","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4091","21.496974668","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4092","21.496974760","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4093","21.497053223","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4094","21.497209188","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4096","21.497922126","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4098","21.527213007","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4021305 Ack=3411 Win=24576 Len=1368 TSval=81946053 TSecr=1864146330"
"4100","21.527886758","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4022673 Ack=3411 Win=24576 Len=1368 TSval=81946053 TSecr=1864146330"
"4102","21.527886974","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4043193 Ack=3411 Win=24576 Len=2736 TSval=81946056 TSecr=1864146331"
"4104","21.527887066","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4063713 Ack=3411 Win=24576 Len=1368 TSval=81946060 TSecr=1864146331"
"4105","21.527887151","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4065081 Ack=3411 Win=24576 Len=2736 TSval=81946061 TSecr=1864146331"
"4106","21.527887248","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4067817 Ack=3411 Win=24576 Len=2736 TSval=81946065 TSecr=1864146331"
"4108","21.528050740","104.26.10.104","172.21.0.134","TLSv1.3","2802","[TCP Previous segment not captured] , Continuation Data"
"4109","21.528050937","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4114","21.528820847","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4116","21.529205194","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4118","21.558714734","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4119","21.559457398","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4120","21.559457751","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4121","21.559457894","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4122","21.559458048","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4123","21.559563207","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4124","21.559718312","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4126","21.560316165","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4128","21.562191066","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=4092441 Ack=3411 Win=24576 Len=1368 TSval=81946118 TSecr=1864146393"
"4130","21.589867839","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4093809 Ack=3411 Win=24576 Len=1368 TSval=81946118 TSecr=1864146393"
"4131","21.590436796","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4100649 Ack=3411 Win=24576 Len=2736 TSval=81946121 TSecr=1864146394"
"4132","21.590437059","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4103385 Ack=3411 Win=24576 Len=2736 TSval=81946125 TSecr=1864146394"
"4133","21.590437150","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4106121 Ack=3411 Win=24576 Len=2736 TSval=81946128 TSecr=1864146394"
"4134","21.590437239","104.26.10.104","172.21.0.134","TLSv1.3","2802","[TCP Previous segment not captured] , Continuation Data"
"4135","21.590522751","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4136","21.590637502","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4138","21.591610544","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4140","21.621430154","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4141","21.622033819","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4142","21.622034174","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=4128009 Ack=3411 Win=24576 Len=2736 TSval=81946150 TSecr=1864146427"
"4144","21.622034268","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=4130745 Ack=3411 Win=24576 Len=2736 TSval=81946153 TSecr=1864146427"
"4145","21.622034358","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=4089705 Ack=3411 Win=24576 Len=2736 TSval=81946156 TSecr=1864146427"
"4147","21.622034448","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4149","21.622250801","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4151","21.622319034","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4153","21.623110575","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4155","21.624932613","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4157","21.652265409","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4158","21.652915035","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4159","21.652915297","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4160","21.652915431","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4161","21.652915598","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4162","21.653017114","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4163","21.653167545","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4165","21.653923264","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4167","21.683940471","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4141689 Ack=3411 Win=24576 Len=1368 TSval=81946213 TSecr=1864146487"
"4169","21.684556725","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4143057 Ack=3411 Win=24576 Len=1368 TSval=81946213 TSecr=1864146487"
"4171","21.684556981","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4144425 Ack=3411 Win=24576 Len=2736 TSval=81946216 TSecr=1864146487"
"4173","21.684557071","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4156737 Ack=3411 Win=24576 Len=1368 TSval=81946219 TSecr=1864146490"
"4175","21.684557162","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4158105 Ack=3411 Win=24576 Len=2736 TSval=81946221 TSecr=1864146490"
"4177","21.684557255","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4160841 Ack=3411 Win=24576 Len=2736 TSval=81946224 TSecr=1864146490"
"4178","21.684740002","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4163577 Ack=3411 Win=24576 Len=2736 TSval=81946228 TSecr=1864146490"
"4179","21.684740188","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4166313 Ack=3411 Win=24576 Len=1368 TSval=81946231 TSecr=1864146490"
"4183","21.685603325","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4167681 Ack=3411 Win=24576 Len=1368 TSval=81946231 TSecr=1864146490"
"4185","21.685911220","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4187","21.714791752","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4189","21.715589197","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4190","21.715589545","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4191","21.715589636","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4192","21.715589727","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4193","21.715740387","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4194","21.715928062","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4195","21.716611552","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4197","21.746308105","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4169049 Ack=3411 Win=24576 Len=1368 TSval=81946274 TSecr=1864146551"
"4199","21.747031119","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4170417 Ack=3411 Win=24576 Len=1368 TSval=81946274 TSecr=1864146551"
"4201","21.747031579","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4190937 Ack=3411 Win=24576 Len=2736 TSval=81946278 TSecr=1864146551"
"4203","21.747031670","104.26.10.104","172.21.0.134","TLSv1.3","2802","[TCP Previous segment not captured] , Continuation Data"
"4205","21.747031762","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4206","21.747031854","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4207","21.747200120","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4210","21.747398339","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4211","21.748041771","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=4231977 Ack=3411 Win=24576 Len=1368 TSval=81946294 TSecr=1864146551"
"4212","21.748280829","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4214","21.777203945","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4215","21.777836955","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4216","21.777837420","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4217","21.777837543","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4218","21.777837637","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4219","21.777892910","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4220","21.778030455","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4222","21.779174379","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4224","21.782856805","104.26.10.104","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  44548 [ACK] Seq=4215561 Ack=3411 Win=24576 Len=1368 TSval=81946338 TSecr=1864146611"
"4226","21.808828547","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4216929 Ack=3411 Win=24576 Len=1368 TSval=81946341 TSecr=1864146613"
"4227","21.809465725","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4218297 Ack=3411 Win=24576 Len=2736 TSval=81946343 TSecr=1864146613"
"4228","21.809466262","104.26.10.104","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  44548 [ACK] Seq=4233345 Ack=3411 Win=24576 Len=1368 TSval=81946347 TSecr=1864146613"
"4229","21.809466539","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4234713 Ack=3411 Win=24576 Len=2736 TSval=81946349 TSecr=1864146613"
"4230","21.809466700","104.26.10.104","172.21.0.134","TCP","2802","[TCP Retransmission] 443  >  44548 [PSH, ACK] Seq=4237449 Ack=3411 Win=24576 Len=2736 TSval=81946354 TSecr=1864146613"
"4231","21.809466863","104.26.10.104","172.21.0.134","TLSv1.3","1434","[TCP Previous segment not captured] , Continuation Data"
"4232","21.809565300","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4233","21.809719171","104.26.10.104","172.21.0.134","TCP","1434","443  >  44548 [ACK] Seq=4267545 Ack=3411 Win=24576 Len=1368 TSval=81946362 TSecr=1864146613"
"4234","21.810001749","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4236","21.810323520","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4238","21.839722032","104.26.10.104","172.21.0.134","TLSv1.3","1434","Continuation Data"
"4239","21.840378304","104.26.10.104","172.21.0.134","TLSv1.3","2802","Continuation Data"
"4240","21.840378573","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=4259337 Ack=3411 Win=24576 Len=2736 TSval=81946375 TSecr=1864146648"
"4241","21.840378694","104.26.10.104","172.21.0.134","TCP","2802","[TCP Out-Of-Order] 443  >  44548 [PSH, ACK] Seq=4262073 Ack=3411 Win=24576 Len=2736 TSval=81946380 TSecr=1864146648"
