"No.","Time","Source","Destination","Protocol","Length","Info"
"6601","681.888943642","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6603","682.098487155","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6605","682.401029703","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6607","682.715543155","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"6609","682.922439910","88.99.245.8","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  52454 [ACK] Seq=4162195 Ack=1 Win=501 Len=1368 TSval=1403905802 TSecr=4005410638"
"6610","682.922440299","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6611","682.922440390","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4164985 Ack=1 Win=501 Len=54 TSval=1403906177 TSecr=4005410638"
"6615","683.119104742","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6617","683.322618579","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6619","683.630075794","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6621","683.834327018","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6623","684.143206072","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6625","684.346271856","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6627","684.551034466","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6629","684.755999811","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6631","685.064731397","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6633","685.075606950","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4177837 Ack=1 Win=501 Len=1368 TSval=1403908269 TSecr=4005412993 [TCP segment of a reassembled PDU]"
"6635","685.076849535","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6637","685.269261126","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6639","685.575248915","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6641","685.780036318","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6643","685.988329224","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4183525 Ack=1 Win=501 Len=1368 TSval=1403909213 TSecr=4005414017 [TCP segment of a reassembled PDU]"
"6645","685.988497501","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6647","686.291918597","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6649","686.497681702","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6651","686.803915842","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6653","687.008623554","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6655","687.215951156","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4190635 Ack=1 Win=501 Len=1368 TSval=1403910414 TSecr=4005415246 [TCP segment of a reassembled PDU]"
"6657","687.216886710","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6659","687.520957845","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6661","687.727835694","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6663","688.140188663","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6665","688.153114899","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4196323 Ack=1 Win=501 Len=1368 TSval=1403911397 TSecr=4005415965 [TCP segment of a reassembled PDU]"
"6667","688.153250043","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6669","688.442223229","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6671","688.647361843","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6673","688.954277976","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6675","689.876114090","88.99.245.8","172.21.0.134","TLSv1.2","1488","[TCP Previous segment not captured] , Application Data"
"6676","689.876114645","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6679","689.925750631","88.99.245.8","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  52454 [ACK] Seq=4202011 Ack=1 Win=501 Len=1368 TSval=1403913193 TSecr=4005418113"
"6681","689.926068956","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4203379 Ack=1 Win=501 Len=54 TSval=1403913193 TSecr=4005418113"
"6683","689.926820038","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4206277 Ack=1 Win=501 Len=1368 TSval=1403913193 TSecr=4005418113 [TCP segment of a reassembled PDU]"
"6685","689.927085704","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6687","690.081451713","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6689","690.495032525","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6691","690.530100442","88.99.245.8","172.21.0.134","TCP","120","[TCP Spurious Retransmission] 443  >  52454 [PSH, ACK] Seq=4210489 Ack=1 Win=501 Len=54 TSval=1403913809 TSecr=4005418319"
"6693","690.578646401","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4210543 Ack=1 Win=501 Len=1368 TSval=1403913822 TSecr=4005418732 [TCP segment of a reassembled PDU]"
"6695","690.578977676","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6697","690.798443402","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4211965 Ack=1 Win=501 Len=1368 TSval=1403914041 TSecr=4005418816 [TCP segment of a reassembled PDU]"
"6699","690.798602399","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6701","691.053853410","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4213387 Ack=1 Win=501 Len=1368 TSval=1403914291 TSecr=4005419036 [TCP segment of a reassembled PDU]"
"6703","691.053987436","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6705","691.309679531","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6707","691.616829573","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6708","691.616830088","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6711","691.720410809","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4219075 Ack=1 Win=501 Len=1368 TSval=1403914945 TSecr=4005419854 [TCP segment of a reassembled PDU]"
"6713","691.721676813","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6715","692.026564620","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6717","692.436196470","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6719","692.500263051","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4223341 Ack=1 Win=501 Len=1368 TSval=1403915735 TSecr=4005420264 [TCP segment of a reassembled PDU]"
"6721","692.500786577","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6723","692.845755752","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6725","693.050435212","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6727","693.255710627","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6729","693.457471086","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4229029 Ack=1 Win=501 Len=1368 TSval=1403916687 TSecr=4005421493 [TCP segment of a reassembled PDU]"
"6731","693.460012299","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6733","693.767489991","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6735","694.182252875","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6737","694.388409770","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6738","694.388410738","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4234663 Ack=1 Win=501 Len=54 TSval=1403917549 TSecr=4005422005"
"6741","694.410595632","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4234717 Ack=1 Win=501 Len=1368 TSval=1403917632 TSecr=4005422005 [TCP segment of a reassembled PDU]"
"6743","694.410748422","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6745","694.688874248","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6747","695.001082107","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6749","695.200876036","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6751","695.406370444","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6753","695.712832976","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6755","695.918877948","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6757","696.225268859","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6759","696.532272272","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6761","696.635221186","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4247515 Ack=1 Win=501 Len=1368 TSval=1403919871 TSecr=4005424770 [TCP segment of a reassembled PDU]"
"6763","696.635463988","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6765","696.943145022","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6767","697.147283853","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6769","697.454032959","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6771","697.659144660","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6773","697.865038301","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6775","698.172234610","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6776","698.172234951","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6779","698.375345900","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6781","698.580145308","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6783","698.887823158","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6785","699.096757144","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6787","699.399749362","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6789","699.604223696","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6791","699.809366284","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6793","700.116158680","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6795","700.327320622","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6797","700.733551845","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6798","700.733552194","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6801","700.964585973","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4274533 Ack=1 Win=501 Len=1368 TSval=1403924198 TSecr=4005428971 [TCP segment of a reassembled PDU]"
"6803","700.965513969","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6805","701.243140610","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6807","701.549785492","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6809","701.756376482","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4278799 Ack=1 Win=501 Len=1368 TSval=1403924911 TSecr=4005429787 [TCP segment of a reassembled PDU]"
"6811","701.757545957","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6813","701.959243584","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6815","702.266643441","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6817","702.471438519","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6819","702.984704371","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6820","702.984704851","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6823","703.010723844","88.99.245.8","172.21.0.134","TCP","120","[TCP Spurious Retransmission] 443  >  52454 [PSH, ACK] Seq=4287277 Ack=1 Win=501 Len=54 TSval=1403926301 TSecr=4005430709"
"6825","703.188253587","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6827","703.393260702","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6829","703.700277515","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6831","703.905368001","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6833","704.213345567","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6835","704.417289600","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6837","704.724866952","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6838","704.724867305","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6841","704.929443849","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4298707 Ack=1 Win=501 Len=1368 TSval=1403928045 TSecr=4005432962 [TCP segment of a reassembled PDU]"
"6843","704.929621581","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6845","705.133984744","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6847","705.339318864","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6849","705.646552819","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6851","705.850759446","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6853","706.055681543","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6855","706.363086083","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4307239 Ack=1 Win=501 Len=1368 TSval=1403929527 TSecr=4005434293 [TCP segment of a reassembled PDU]"
"6857","706.363976927","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6859","706.567374335","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6861","706.772190483","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6863","707.079617033","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6865","707.284282004","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6867","707.591370166","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6869","707.801556485","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6871","708.208929886","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6873","708.228174716","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4318615 Ack=1 Win=501 Len=1368 TSval=1403931468 TSecr=4005436039 [TCP segment of a reassembled PDU]"
"6875","708.229318832","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6877","708.513195315","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6879","708.820287926","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6881","709.025009910","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6883","709.229987907","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6885","709.537863568","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6887","709.742476226","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6889","709.947041584","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6891","710.261073170","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6893","710.561598532","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"6894","710.561598873","88.99.245.8","172.21.0.134","TCP","1434","[TCP Out-Of-Order] 443  >  52454 [ACK] Seq=4331413 Ack=1 Win=501 Len=1368 TSval=1403933674 TSecr=4005438184"
"6895","710.561598975","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4332781 Ack=1 Win=501 Len=54 TSval=1403933761 TSecr=4005438184"
"6899","710.766421009","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6901","710.971012748","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6903","711.175923444","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4335679 Ack=1 Win=501 Len=1368 TSval=1403934382 TSecr=4005439208 [TCP segment of a reassembled PDU]"
"6905","711.176252443","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6907","711.250127116","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4337101 Ack=1 Win=501 Len=1368 TSval=1403934425 TSecr=4005439208 [TCP segment of a reassembled PDU]"
"6909","711.251178235","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6911","711.371529877","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4338523 Ack=1 Win=501 Len=1368 TSval=1403934594 TSecr=4005439488 [TCP segment of a reassembled PDU]"
"6913","711.371726468","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6915","711.687422840","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6917","711.892393683","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6919","712.199804017","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6921","712.405178303","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6923","712.610257829","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6925","712.916391798","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6927","713.121382550","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6929","713.326014836","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6931","713.633257481","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6933","713.838252666","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6935","714.354262287","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6936","714.354262660","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6937","714.354262764","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4356955 Ack=1 Win=501 Len=54 TSval=1403937577 TSecr=4005442076"
"6941","714.554768599","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6943","714.759772372","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6945","715.071930302","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6947","715.271356704","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6949","715.427889845","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4362697 Ack=1 Win=501 Len=1368 TSval=1403938653 TSecr=4005443509 [TCP segment of a reassembled PDU]"
"6951","715.428787187","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6953","715.783655169","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6955","715.991074930","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6957","716.172636366","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4366963 Ack=1 Win=501 Len=1368 TSval=1403939415 TSecr=4005444228 [TCP segment of a reassembled PDU]"
"6959","716.173086617","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6961","716.501474062","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6963","716.705677529","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6965","717.012820766","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6967","717.217148862","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6969","717.422014955","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6971","717.831960392","88.99.245.8","172.21.0.134","TLSv1.2","1488","[TCP Previous segment not captured] , Application Data"
"6973","717.873479200","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4378339 Ack=1 Win=501 Len=1368 TSval=1403941092 TSecr=4005445659 [TCP segment of a reassembled PDU]"
"6975","717.874254079","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"6977","717.900569785","88.99.245.8","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  52454 [ACK] Seq=4375495 Ack=1 Win=501 Len=1368 TSval=1403941191 TSecr=4005446111"
"6979","717.901171146","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4376863 Ack=1 Win=501 Len=54 TSval=1403941191 TSecr=4005446112"
"6981","718.143815390","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6983","718.446185392","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6985","718.650796277","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6987","718.957989083","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6989","719.372220184","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6990","719.372220553","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6993","719.393730590","88.99.245.8","172.21.0.134","TCP","120","[TCP Spurious Retransmission] 443  >  52454 [PSH, ACK] Seq=4388239 Ack=1 Win=501 Len=54 TSval=1403942681 TSecr=4005447195"
"6995","719.675369225","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6997","719.879706926","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"6999","720.085810238","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7001","720.503153999","88.99.245.8","172.21.0.134","TLSv1.2","120","[TCP Previous segment not captured] , Ignored Unknown Record"
"7003","720.706827562","88.99.245.8","172.21.0.134","TCP","1434","[TCP Retransmission] 443  >  52454 [ACK] Seq=4392559 Ack=1 Win=501 Len=1368 TSval=1403943558 TSecr=4005448323"
"7004","720.706827903","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7005","720.706828054","88.99.245.8","172.21.0.134","TCP","120","[TCP Retransmission] 443  >  52454 [PSH, ACK] Seq=4395349 Ack=1 Win=501 Len=54 TSval=1403943969 TSecr=4005448323"
"7009","720.791279117","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4395403 Ack=1 Win=501 Len=1368 TSval=1403944034 TSecr=4005448944 [TCP segment of a reassembled PDU]"
"7011","720.792093479","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7013","721.024865225","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4396825 Ack=1 Win=501 Len=1368 TSval=1403944270 TSecr=4005449029 [TCP segment of a reassembled PDU]"
"7015","721.026118756","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7017","721.255724970","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4398247 Ack=1 Win=501 Len=1368 TSval=1403944477 TSecr=4005449263 [TCP segment of a reassembled PDU]"
"7019","721.256598723","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7021","721.518199156","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7023","721.825270199","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7025","722.030752325","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7027","722.337340314","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7029","722.654466157","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7031","722.954261548","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7033","723.084684567","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4408201 Ack=1 Win=501 Len=1368 TSval=1403946318 TSecr=4005451192 [TCP segment of a reassembled PDU]"
"7035","723.084964218","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7037","723.361216062","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7039","723.668490020","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7041","723.801589860","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4412467 Ack=1 Win=501 Len=1368 TSval=1403947027 TSecr=4005451906 [TCP segment of a reassembled PDU]"
"7043","723.801720775","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7045","724.079068881","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7047","724.385682900","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7048","724.385683317","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7051","724.591520800","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7053","724.795000387","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7055","725.102526128","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7057","725.306775970","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7059","725.511679463","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7061","726.018144656","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4425265 Ack=1 Win=501 Len=1368 TSval=1403949196 TSecr=4005453749 [TCP segment of a reassembled PDU]"
"7063","726.018485106","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7065","726.052017501","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4426687 Ack=1 Win=501 Len=1368 TSval=1403949239 TSecr=4005453749 [TCP segment of a reassembled PDU]"
"7067","726.081269544","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7069","726.180973824","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4428109 Ack=1 Win=501 Len=1368 TSval=1403949399 TSecr=4005454319 [TCP segment of a reassembled PDU]"
"7071","726.181126152","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
"7073","726.379884991","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7075","726.742012419","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7077","726.945367694","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7079","727.151456103","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7081","727.457233344","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7083","727.662555046","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7085","727.869134135","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7087","728.179170717","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7089","728.379163476","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7091","728.583721746","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7093","728.890838142","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7095","729.057654908","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7097","729.300417057","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7099","729.608114321","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7101","729.812333927","88.99.245.8","172.21.0.134","TLSv1.2","1488","Application Data"
"7103","729.996326951","88.99.245.8","172.21.0.134","TCP","1434","443  >  52454 [ACK] Seq=4450861 Ack=1 Win=501 Len=1368 TSval=1403953241 TSecr=4005458050 [TCP segment of a reassembled PDU]"
"7105","729.997087909","88.99.245.8","172.21.0.134","TLSv1.2","120","Application Data"
